student_count,awards_per_value,awards_per_state_value,awards_per_natl_value,exp_award_value,exp_award_state_value,exp_award_natl_value,ft_pct,fte_value,aid_value,endow_value,grad_100_value,grad_150_value,pell_value,retain_value,ft_fac_value,state_sector_ct,carnegie_ct,counted_pct,cohort_size,num_similar,2_yr_inst,4_yr_inst,private_fp,private,public,hbcu_no,hbcu_yes,flagship_no,flagship_yes,associates_privatefp,associates_pr_sl,associates_pr_sm,associates_pu_multi,bachelors_as,bacelors_df,bachelors_associates,masters_lp,masters_mp,Other_institutions
2117,13,14.8,22.79326963024512,57902.0,37924,37780,50.6,1682,4889.0,579.0,13,24,49.0,54,20.3,59.0,289,36.7,347,20,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2009,15,21.4,22.5,98897.0,57636,101725,97.2,1716,6254.176693925234,17933.0,46,53,38.2,75,56.2,43.0,106,80.2,426,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
4938,24,21.1,21.5,60933.0,74454,66436,87.4,5048,6634.0,3898.0,17,45,57.2,75,78.1,16.0,169,59.8,962,20,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
8448,23,21.1,21.5,48912.0,74454,66436,83.8,7559,5785.0,6199.0,32,51,38.1,78,69.1,16.0,386,59.4,1249,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
964,30,30.2,24.6,28938.0,28938,38763,54.6,879,3391.0,8677.865365853659,14,14,57.5,67,24.0,1.0,124,23.6,7,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
4062,35,19.9,21.5,34751.0,72233,66436,58.2,3015,3747.0,2664.0,27,42,23.7,67,36.4,9.0,34,71.8,426,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1449,22,19.9,21.5,49919.0,72233,66436,70.3,1411,3878.0,7753.0,15,37,23.4,55,60.3,9.0,343,34.2,314,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
203,19,19.9,21.5,125673.0,72233,66436,63.1,170,9101.0,7449.0,40,40,33.2,100,70.4,9.0,33,81.2,5,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
955,16,20.3,22.5,96188.0,61404,101725,92.4,958,9961.0,31554.0,33,51,27.8,61,70.3,5.0,343,84.1,264,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1898,19,25.9,22.79326963024512,36824.0,49596,37780,25.6,1075,4113.0,5167.0,29,39,16.4,52,75.0,5.0,289,18.1,207,20,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
254,19,25.9,22.79326963024512,53231.42932960894,49596,37780,62.6,201,3463.0,6639.0,11,15,71.3,52,100.0,5.0,33,61.9,26,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2044,20,20.3,22.5,39136.0,61404,101725,80.1,1962,7421.0,12374.0,28,48,23.6,70,34.5,5.0,386,56.4,352,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1036,17,19.9,21.5,71599.0,72233,66436,56.7,809,4196.0,8677.865365853659,20,36,29.7,55,97.8,9.0,343,44.5,86,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
3254,21,19.9,21.5,49842.0,72233,66436,66.1,2660,3822.0,5036.0,14,37,23.2,68,67.6,9.0,169,18.8,418,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
11724,16,19.9,21.5,108164.0,72233,66436,80.0,2157,4432.0,1000.0,24,53,20.9,75,91.1,9.0,96,72.6,426,20,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3168,27,25.9,22.79326963024512,43505.0,49596,37780,54.0,2318,5009.0,4719.0,38,47,29.5,63,36.5,5.0,289,32.3,588,20,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
793,28,25.9,22.79326963024512,37817.0,49596,37780,46.3,470,4381.0,4459.0,24,28,28.8,35,24.6,5.0,47,33.6,191,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
11948,18,19.9,21.5,60098.0,72233,66436,89.6,2157,4754.0,28.0,25,53,22.5,78,98.1,9.0,106,73.3,426,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
909,31,25.9,22.79326963024512,67221.0,49596,37780,47.3,562,4871.0,93.0,32,37,21.9,58,100.0,5.0,111,30.4,126,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
279,19,19.9,21.5,52169.0,72233,66436,69.5,222,9152.0,5887.0,27,42,71.5,67,53.2,9.0,33,80.0,426,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
198,17,20.3,22.5,97266.0,61404,101725,80.8,209,16552.0,676.0,23,35,72.2,65,76.5,5.0,106,68.2,51,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
602,26,20.3,22.5,79723.0,61404,101725,80.2,507,7476.0,3352.0,0,0,73.5,50,59.3,5.0,33,80.3,1,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
505,19,20.3,22.5,133443.0,61404,101725,87.3,536,10821.0,1133.0,27,42,55.0,69,100.0,5.0,33,95.6,426,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1211,21,19.9,21.5,63240.0,72233,66436,62.7,974,4969.0,4742.0,22,46,26.4,64,56.3,9.0,343,77.0,184,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
161,31,20.95158466646544,22.79326963024512,23095.0,35515,24795,65.2,278,4748.0,8677.865365853659,44,44,89.4,53,41.7,42.0,517,35.1,27,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
243,27,20.95158466646544,22.79326963024512,57757.0,35515,24795,59.3,227,4291.0,8677.865365853659,24,67,78.4,50,14.0,42.0,517,55.8,37,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
302,24,27.6,24.6,42188.0,43576,38763,63.2,466,4170.0,8677.865365853659,27,42,83.0,100,68.6,24.0,517,38.3,426,20,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
2552,17,19.5,21.5,63412.0,74213,66436,77.5,2157,5181.0,8639.0,15,40,41.5,66,46.5,34.0,96,78.2,426,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2020,5,15.3,22.79326963024512,0.0,42672,37780,43.8,1400,3582.0,7390.0,1,7,38.1,60,16.6,25.0,47,43.7,340,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
180,24,20.95158466646544,22.79326963024512,53231.42932960894,35515,24795,90.0,303,3820.0,8677.865365853659,29,29,97.0,67,39.1,42.0,517,81.8,27,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
207,18,22.6,22.5,53231.42932960894,79796,101725,93.2,190,13948.0,7509.0,53,53,41.7,71,16.0,57.0,114,96.9,32,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3198,22,22.6,22.5,53425.0,79796,101725,74.7,2970,6254.176693925234,9394.0,41,56,28.6,73,45.7,57.0,79,83.5,636,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
306,35,22.6,22.5,51799.0,79796,101725,17.0,288,3419.0,3811.0,27,42,47.8,67,83.3,57.0,73,16.9,426,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3425,22,22.6,22.5,73817.0,79796,101725,87.7,3252,15260.0,33733.0,55,70,33.3,79,41.8,57.0,386,67.8,735,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1259,20,15.3,22.79326963024512,34175.0,42672,37780,56.2,1400,3838.0,302.0,2,19,66.5,44,22.6,25.0,289,61.8,349,20,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1053,23,22.6,22.5,64498.0,79796,101725,79.6,950,6254.176693925234,20012.0,52,59,38.8,67,58.9,57.0,343,74.0,206,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
356,21,20.95158466646544,22.79326963024512,32209.0,35515,24795,75.0,560,5207.0,8677.865365853659,24,48,87.7,63,18.6,42.0,517,49.6,340,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
2441,13,15.3,22.79326963024512,0.0,42672,37780,50.6,1681,3742.0,4997.0,4,13,45.8,54,40.7,25.0,111,43.5,370,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2552,19,19.5,21.5,61675.0,74213,66436,92.5,2157,6379.0,9758.0,31,54,34.3,70,70.8,34.0,96,78.3,426,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
662,19,27.6,24.6,44253.0,43576,38763,48.9,869,3948.0,8677.865365853659,27,42,81.1,67,26.1,24.0,83,30.6,426,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2788,21,22.6,22.5,78424.0,79796,101725,89.0,2800,6254.176693925234,17716.0,51,58,29.6,74,44.1,57.0,169,77.0,627,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
4661,21,22.6,22.5,53231.42932960894,79796,101725,97.1,4547,6254.176693925234,8677.865365853659,64,79,20.0,94,86.0,57.0,106,95.2,1132,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3238,18,22.6,22.5,119811.0,79796,101725,94.0,3340,11352.0,6903.0,61,72,20.8,85,71.9,57.0,343,99.9,760,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
3648,19,15.3,22.79326963024512,38816.0,42672,37780,27.3,2995,3534.0,838.0,3,12,59.6,43,24.6,25.0,106,39.1,560,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2036,11,19.5,21.5,53231.42932960894,74213,66436,90.4,2077,8021.0,1196.0,10,25,75.8,52,53.3,34.0,343,81.2,564,20,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
427,14,21.3,25.9,75839.0,29254,34510,49.9,345,6269.0,6597.0,26,31,69.8,33,100.0,3.0,73,28.7,42,20,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
535,33,22.6,22.5,63809.0,79796,101725,50.3,394,5105.0,9927.0,27,42,41.6,67,59.6,57.0,73,100.0,426,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
676,20,22.6,22.5,58553.0,79796,101725,84.2,545,7918.0,5943.0,18,38,48.7,77,28.0,57.0,106,62.0,108,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2552,23,19.5,21.5,68915.0,74213,66436,85.8,2157,6784.0,34212.0,25,63,26.6,84,54.8,34.0,106,98.3,426,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
11167,16,15.3,22.79326963024512,52043.0,42672,37780,37.2,8757,3251.0,558.0,6,15,11.7,47,31.3,25.0,31,45.6,1343,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3446,16,19.5,21.5,47521.0,74213,66436,60.4,2722,4634.0,525.0,27,42,43.9,67,24.9,34.0,47,85.4,426,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
4796,15,19.5,21.5,56125.0,74213,66436,61.8,3699,4870.0,58.0,27,42,41.5,67,36.4,34.0,47,82.1,426,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3528,17,22.6,22.5,39099.0,79796,101725,49.5,2275,2819.0,1149.0,15,32,56.9,64,30.6,57.0,343,64.5,64,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
5653,14,15.3,22.79326963024512,44985.0,42672,37780,29.9,3689,3936.0,2493.0,2,8,51.2,38,21.7,25.0,31,34.1,392,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
568,17,22.6,22.5,53231.42932960894,79796,101725,98.2,562,6254.176693925234,45604.0,53,59,44.2,78,39.8,57.0,114,100.0,97,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
237,18,22.6,22.5,114940.0,79796,101725,99.6,253,6254.176693925234,8677.865365853659,48,56,15.1,85,34.8,57.0,114,89.6,58,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2552,19,19.5,21.5,57026.0,74213,66436,74.2,2157,5739.0,507.0,8,32,43.4,67,47.8,34.0,96,39.1,1132,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
449,37,20.95158466646544,22.79326963024512,20395.0,35515,24795,100.0,797,4406.0,8677.865365853659,67,67,62.6,80,56.4,42.0,517,59.3,156,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1348,20,22.6,22.5,92339.0,79796,101725,91.0,1251,12546.0,7322.0,47,59,37.3,79,31.2,57.0,114,81.1,325,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2552,12,15.3,22.79326963024512,30646.0,42672,37780,34.9,2157,4526.0,8677.865365853659,1,7,41.6,49,22.8,25.0,31,23.0,426,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2552,13,15.3,22.79326963024512,76840.0,42672,37780,34.1,2157,4886.0,1952.0,0,4,47.0,47,25.3,25.0,125,28.7,426,20,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
218,32,20.95158466646544,22.79326963024512,48952.0,35515,24795,24.3,264,5786.0,8677.865365853659,6,20,79.9,37,24.0,42.0,517,14.0,30,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
7975,21,22.6,22.5,84267.0,79796,101725,93.5,7956,14059.0,41246.0,60,76,11.9,88,60.1,57.0,96,92.1,426,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
892,21,22.6,22.5,84851.0,79796,101725,82.1,898,14485.0,13467.0,37,45,46.5,57,31.7,57.0,343,75.8,226,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2274,22,22.6,22.5,53231.42932960894,79796,101725,99.1,2268,6254.176693925234,8677.865365853659,77,81,18.1,89,79.7,57.0,252,96.5,585,20,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
2993,20,15.3,22.79326963024512,33840.0,42672,37780,29.3,2049,3752.0,843.0,9,20,44.3,52,25.5,25.0,106,35.2,437,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
538,15,27.6,24.6,60609.0,43576,38763,40.5,718,4012.0,8677.865365853659,27,42,90.1,67,20.3,24.0,124,88.9,426,20,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
3872,16,22.6,22.5,72740.0,79796,101725,64.3,3055,12746.0,7346.0,43,56,20.1,76,75.2,57.0,386,71.9,589,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
5185,32,22.6,22.5,26260.0,79796,101725,34.5,3068,3448.0,1431.0,3,15,47.3,47,8.0,57.0,42,13.4,60,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
305,20,22.6,22.5,80747.0,79796,101725,66.9,228,4549.0,8677.865365853659,13,35,46.5,76,95.2,57.0,106,67.5,37,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
355,36,22.6,22.5,84066.0,79796,101725,41.7,230,3711.0,11527.0,27,42,48.4,67,74.4,57.0,73,21.0,426,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1107,20,22.6,22.5,88103.0,79796,101725,95.3,1079,14577.0,27948.0,35,50,42.9,64,54.8,57.0,106,86.9,369,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1283,22,22.6,22.5,106682.0,79796,101725,87.1,1255,16714.0,8677.865365853659,57,64,41.1,75,54.1,57.0,252,82.9,333,20,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
4094,18,15.3,22.79326963024512,31033.0,42672,37780,73.6,4146,4283.0,1159.0,9,18,57.9,48,61.6,25.0,128,53.1,1278,20,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
304,37,27.6,24.6,42284.0,43576,38763,74.0,357,3925.0,8677.865365853659,27,42,78.8,67,15.4,24.0,517,79.9,426,20,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
2929,16,15.3,22.79326963024512,55824.0,42672,37780,48.3,1841,4085.0,143.0,8,23,54.7,48,16.9,25.0,289,32.7,291,20,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3040,21,22.6,22.5,77666.0,79796,101725,97.0,2996,6254.176693925234,8677.865365853659,65,75,27.3,88,48.5,57.0,386,83.3,720,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1656,21,27.6,24.6,23252.0,43576,38763,77.2,1684,4733.0,8677.865365853659,27,42,67.5,67,62.5,24.0,517,22.6,426,20,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
2339,16,19.5,21.5,47013.0,74213,66436,28.6,1478,3976.0,8677.865365853659,1,10,59.4,49,45.0,34.0,34,55.5,75,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1671,16,19.5,21.5,58392.0,74213,66436,13.9,690,4047.0,8677.865365853659,22,38,54.9,60,38.6,34.0,47,66.1,18,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
4836,4,19.5,21.5,53231.42932960894,74213,66436,45.8,3239,4063.0,8677.865365853659,8,27,53.8,63,42.0,34.0,34,64.4,574,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3061,5,19.5,21.5,53231.42932960894,74213,66436,30.3,1816,4016.0,8677.865365853659,6,20,61.0,54,49.6,34.0,34,73.0,207,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2375,14,19.5,21.5,49990.0,74213,66436,36.8,1572,3841.0,8677.865365853659,4,18,50.0,69,41.5,34.0,47,75.8,142,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1844,12,19.5,21.5,68796.0,74213,66436,38.1,1211,4282.0,8677.865365853659,11,31,52.4,55,33.3,34.0,124,69.0,79,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
2552,21,19.5,21.5,54538.0,74213,66436,80.7,2157,6239.0,3768.0,27,51,34.4,77,52.8,34.0,96,83.5,426,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2646,7,19.5,21.5,129030.0,74213,66436,22.3,1308,3788.0,8677.865365853659,7,21,40.8,61,25.7,34.0,34,77.3,104,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1705,22,22.6,22.5,53231.42932960894,79796,101725,99.4,1830,6254.176693925234,8677.865365853659,86,89,10.3,95,95.7,57.0,252,98.3,458,20,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
800,30,22.6,22.5,50294.0,79796,101725,52.4,756,4314.0,8677.865365853659,63,81,39.1,52,100.0,57.0,43,32.8,11,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
922,18,22.6,22.5,66579.0,79796,101725,92.4,987,17309.0,27395.0,27,44,41.0,70,35.0,57.0,106,77.2,237,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
8839,16,15.3,22.79326963024512,54760.0,42672,37780,35.9,6170,6768.0,397.0,8,8,39.5,46,21.1,25.0,106,34.2,955,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3599,23,15.3,22.79326963024512,32421.0,42672,37780,39.1,2689,4409.0,488.0,2,18,50.2,51,27.8,25.0,289,64.4,684,20,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
415,36,20.95158466646544,22.79326963024512,17434.0,35515,24795,77.1,498,5153.0,8677.865365853659,32,64,89.5,56,19.4,42.0,517,35.4,62,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
387,24,20.95158466646544,22.79326963024512,22198.0,35515,24795,51.7,374,4818.0,8677.865365853659,5,29,89.9,59,21.2,42.0,517,32.4,54,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
2552,16,15.3,22.79326963024512,24944.0,42672,37780,27.6,7690,3681.0,4484.0,1,9,46.3,60,19.2,25.0,31,27.3,1175,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1806,21,22.6,22.5,66744.0,79796,101725,63.0,1462,7646.0,5695.0,6,32,57.2,62,100.0,57.0,106,23.3,90,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1656,25,22.6,22.5,49202.0,79796,101725,87.7,1801,14422.0,7391.0,45,58,39.9,71,42.7,57.0,169,61.4,387,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1416,20,22.6,22.5,105695.0,79796,101725,95.5,1491,6254.176693925234,40982.0,43,55,30.2,71,66.7,57.0,343,89.5,416,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2698,18,15.3,22.79326963024512,40908.0,42672,37780,33.4,1752,5735.0,8677.865365853659,11,20,41.4,42,31.2,25.0,289,18.3,355,20,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1195,37,22.6,22.5,39542.0,79796,101725,41.9,891,4634.0,11072.0,58,64,52.3,86,37.3,57.0,43,20.6,17,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3621,6,19.5,21.5,102456.0,74213,66436,69.6,2906,4337.0,8677.865365853659,7,27,47.4,64,37.6,34.0,34,66.4,481,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2221,11,19.5,21.5,79028.0,74213,66436,59.9,1643,4406.0,8677.865365853659,4,21,46.6,60,34.2,34.0,34,62.9,302,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2552,23,19.5,21.5,71202.0,74213,66436,97.0,2157,7490.0,32353.0,68,80,15.5,89,79.1,34.0,96,84.8,426,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
258,21,20.95158466646544,22.79326963024512,66574.0,35515,24795,62.4,247,4506.0,8677.865365853659,15,45,89.8,51,25.0,42.0,517,60.0,20,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
947,26,22.6,22.5,40788.0,79796,101725,69.2,1070,5341.0,8677.865365853659,44,56,25.6,76,65.2,57.0,43,51.2,84,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2096,20,22.6,22.5,90287.0,79796,101725,98.1,2210,15245.0,8677.865365853659,53,62,31.8,73,52.0,57.0,343,91.5,593,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1829,31,22.6,22.5,45307.0,79796,101725,79.3,1596,11409.0,7108.0,48,59,42.5,72,36.9,57.0,169,48.9,350,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1795,23,22.6,22.5,53513.0,79796,101725,68.1,1547,12621.0,15917.0,38,56,31.5,69,48.3,57.0,169,62.3,335,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
3652,19,15.3,22.79326963024512,38394.0,42672,37780,36.1,2200,3640.0,1553.0,17,26,55.9,51,30.4,25.0,289,56.2,593,20,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1728,21,22.6,22.5,59505.0,79796,101725,83.2,1633,14018.0,31533.0,29,47,42.3,68,59.6,57.0,169,85.5,430,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
471,39,20.95158466646544,22.79326963024512,62289.0,35515,24795,83.7,740,4788.0,8677.865365853659,14,48,70.6,90,28.1,42.0,517,59.1,540,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
563,36,27.6,24.6,33606.0,43576,38763,100.0,599,3817.0,8677.865365853659,27,42,83.2,67,10.0,24.0,517,100.0,426,20,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
2958,20,15.3,22.79326963024512,43057.0,42672,37780,28.6,1805,3384.0,1628.0,5,10,50.8,52,28.7,25.0,289,34.4,380,20,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
4603,16,15.3,22.79326963024512,40708.0,42672,37780,17.3,2406,3008.0,438.0,6,27,56.1,59,18.7,25.0,289,13.5,286,20,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1989,11,22.6,22.5,96622.0,79796,101725,70.6,1485,14054.0,4022.0,18,38,34.9,60,25.7,57.0,343,50.8,230,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
4117,35,22.6,22.5,19913.0,79796,101725,88.2,4210,6135.0,8677.865365853659,22,44,50.3,67,50.0,57.0,7,77.7,68,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2894,25,22.6,22.5,53231.42932960894,79796,101725,98.7,2915,6254.176693925234,8677.865365853659,75,88,10.7,93,89.6,57.0,252,94.0,723,20,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
103,36,21.3,25.9,8160.0,29254,34510,70.9,92,3657.0,8677.865365853659,42,42,65.1,56,0.0,3.0,73,54.7,35,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1119,21,20.95158466646544,22.79326963024512,34175.0,35515,24795,100.0,671,5824.0,8677.865365853659,74,74,61.5,82,78.6,42.0,517,57.64853159299911,846,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
2005,24,22.6,22.5,44826.0,79796,101725,69.4,1617,14892.0,11865.0,28,40,34.7,66,38.8,57.0,386,98.2,391,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
404,26,20.95158466646544,22.79326963024512,30724.0,35515,24795,100.0,724,3762.0,8677.865365853659,0,52,61.4,67,26.7,42.0,517,57.64853159299911,261,20,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
2702,19,22.6,22.5,102286.0,79796,101725,81.2,2451,6254.176693925234,44521.0,53,68,24.0,84,70.8,57.0,343,84.6,559,20,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
643,26,15.3,22.79326963024512,80353.0,42672,37780,86.2,559,4330.0,5855.0,16,29,37.9,64,33.3,25.0,47,84.4,281,20,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1059,12,19.5,21.5,103730.0,74213,66436,82.3,954,3745.0,4775.0,19,36,45.8,59,41.4,34.0,343,81.3,477,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1155,17,19.5,21.5,102118.0,74213,66436,83.7,1061,4358.0,1846.0,20,41,47.0,63,42.5,34.0,124,76.9,513,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1230,14,19.5,21.5,117010.0,74213,66436,77.6,1017,4352.0,4479.0,20,45,42.3,62,39.6,34.0,124,83.3,503,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
